(Req 1)(Provs 300)(PIs 5)	0.9974	5.3E-4	96.67%	0.9975435816164818	93840.1


(Req 1)(Provs 200)(PIs 5)	0.9962	7.9E-4	96.67%	0.9963147883975273	1611.5
(Req 2)(Provs 200)(PIs 5)	0.993	0.0	100.0%	0.9929828734538535	1687.83
(Req 3)(Provs 200)(PIs 5)	0.9921	0.0	100.0%	0.9921465968586387	1593.2
(Req 4)(Provs 200)(PIs 5)	0.9969	0.0	100.0%	0.9968930482177889	1572.43
(Req 5)(Provs 200)(PIs 5)	0.9967	0.0	100.0%	0.9966714217784118	1563.53
(Req 6)(Provs 200)(PIs 5)	0.999	0.0	100.0%	0.9990489776509748	1574.97
(Req 8)(Provs 200)(PIs 5)	0.9966	5.7E-4	96.67%	0.9966698382492863	1567.17
(Req 8)(Provs 200)(PIs 5)	0.9967	0.0	100.0%	0.9966698382492863	1557.33
(Req 8)(Provs 200)(PIs 5)	0.9967	0.0	100.0%	0.9966698382492863	1558.37
(Req 8)(Provs 200)(PIs 5)	0.9967	0.0	100.0%	0.9966698382492863	1565.6
(Req 8)(Provs 200)(PIs 5)	0.9967	0.0	100.0%	0.9966698382492863	1572.43
(Req 3)(Provs 200)(PIs 5)	0.9929	2.5E-4	70.0%	0.9930853600381497	4345.13

(Req 1)(Provs 10)(PIs 4)	0.9679	0.0	100.0%	0.967948717948718	91.2
(Req 2)(Provs 10)(PIs 4)	0.9615	0.0	100.0%	0.9615384615384616	88.7
(Req 3)(Provs 10)(PIs 4)	0.8996	0.0	100.0%	0.8995726495726496	90.93
(Req 4)(Provs 10)(PIs 4)	0.98	0.0	100.0%	0.98	90.93
(Req 5)(Provs 10)(PIs 4)	0.8929	0.0	100.0%	0.8928571428571429	94.03

(Req 1)(Provs 100)(PIs 4)	0.9969	0.0	100.0%	0.9968671679197995	803.3
(Req 2)(Provs 100)(PIs 4)	0.9962	0.0	100.0%	0.9962406015037594	809.87
(Req 3)(Provs 100)(PIs 4)	0.9906	0.0	100.0%	0.9905635300372142	802.4
