(Req 1)(Provs 50)(PIs 5)	0.0065	2.4E-4	93.33%	0.006453154875717017	91.77
(Req 2)(Provs 50)(PIs 5)	0.0126	4.7E-4	63.33%	0.012259615384615384	93.67
(Req 3)(Provs 50)(PIs 5)	0.0144	4.5E-4	40.0%	0.013969171483622351	111.0
(Req 4)(Provs 50)(PIs 5)	0.0053	0.0	100.0%	0.005341046552464197	80.13
(Req 5)(Provs 50)(PIs 5)	0.0057	0.0	100.0%	0.0057361376673040155	78.3
(Req 6)(Provs 50)(PIs 5)	0.001	0.0	100.0%	0.0009560229445506692	84.33
(Req 7)(Provs 50)(PIs 5)	0.0029	0.0	100.0%	0.0028680688336520078	81.73
(Req 8)(Provs 50)(PIs 5)	0.0058	2.1E-4	90.0%	0.005747126436781609	60.47

(Req 1)(Provs 100)(PIs 5)	0.0039	9.7E-4	93.33%	0.003686964795432921	144.5
(Req 2)(Provs 100)(PIs 5)	0.0071	2.1E-4	93.33%	0.007023809523809524	146.93
(Req 3)(Provs 100)(PIs 5)	0.0079	0.0	100.0%	0.00786463298379409	162.6
(Req 4)(Provs 100)(PIs 5)	0.0031	0.0	100.0%	0.0031199242664513836	137.17
(Req 5)(Provs 100)(PIs 5)	0.0033	0.0	100.0%	0.003330161750713606	134.43
(Req 6)(Provs 100)(PIs 5)	0.001	0.0	100.0%	9.514747859181732E-4	138.53
(Req 7)(Provs 100)(PIs 5)	0.0019	0.0	100.0%	0.0019029495718363464	128.33
(Req 8)(Provs 100)(PIs 5)	0.0033	0.0	100.0%	0.0033333333333333335	91.53
- Alt custo
(Req 1)(Provs 100)(PIs 5)	0.0036	3.4E-4	33.33%	0.003217349857006673	141.0
(Req 2)(Provs 100)(PIs 5)	0.0068	3.9E-4	3.33%	0.006094646271510516	150.1
(Req 3)(Provs 100)(PIs 5)	0.0077	2.4E-4	3.33%	0.006937799043062201	148.37
(Req 4)(Provs 100)(PIs 5)	0.0028	1.4E-4	50.0%	0.0026444136310675875	128.13
(Req 5)(Provs 100)(PIs 5)	0.0033	2.8E-4	26.67%	0.002859866539561487	122.13
(Req 6)(Provs 100)(PIs 5)	6.0E-4	1.8E-4	83.33%	0.00047664442326024784	134.6
(Req 7)(Provs 100)(PIs 5)	0.0016	2.4E-4	56.67%	0.0014299332697807435	124.6
(Req 8)(Provs 100)(PIs 5)	0.0032	1.8E-4	16.67%	0.0028625954198473282	85.03

(Req 1)(Provs 200)(PIs 5)	0.0026	0.00127	63.33%	0.001842605801236329	259.97
(Req 2)(Provs 200)(PIs 5)	0.0036	1.7E-4	80.0%	0.0035085632730732634	259.23
(Req 3)(Provs 200)(PIs 5)	0.0039	0.0	100.0%	0.003926701570680628	259.07
