(Req 1)(Provs 100)(PIs 5)	0.9935	1.7E-4	96.67%	0.9935653002859867	296.07
(Req 2)(Provs 100)(PIs 5)	0.9878	0.0	100.0%	0.987810707456979	291.33
(Req 3)(Provs 100)(PIs 5)	0.9861	1.7E-4	96.67%	0.9861244019138756	291.27
(Req 4)(Provs 100)(PIs 5)	0.9947	0.0	100.0%	0.9947111727378648	288.03
(Req 5)(Provs 100)(PIs 5)	0.9943	0.0	100.0%	0.994280266920877	285.93
(Req 6)(Provs 100)(PIs 5)	0.999	0.0	100.0%	0.9990467111534795	288.53
(Req 7)(Provs 100)(PIs 5)	0.9971	0.0	100.0%	0.9971401334604385	289.07
(Req 8)(Provs 100)(PIs 5)	0.9943	0.0	100.0%	0.9942748091603053	275.77
(Req 1)(Provs 100)(PIs 5)	0.9936	0.0	100.0%	0.9935653002859867	324.03
(Req 2)(Provs 100)(PIs 5)	0.9878	0.0	100.0%	0.987810707456979	323.97
(Req 3)(Provs 100)(PIs 5)	0.9861	1.7E-4	96.67%	0.9861244019138756	323.03
(Req 4)(Provs 100)(PIs 5)	0.9947	0.0	100.0%	0.9947111727378648	318.43
(Req 5)(Provs 100)(PIs 5)	0.9943	0.0	100.0%	0.994280266920877	316.3
(Req 6)(Provs 100)(PIs 5)	0.999	0.0	100.0%	0.9990467111534795	319.83
(Req 7)(Provs 100)(PIs 5)	0.9971	0.0	100.0%	0.9971401334604385	318.3
(Req 8)(Provs 100)(PIs 5)	0.9943	0.0	100.0%	0.9942748091603053	306.43


(Req 1)(Provs 10)(PIs 5)	0.9256	0.0	100.0%	0.9256238003838771	1397.13
(Req 2)(Provs 10)(PIs 5)	0.8623	0.0	100.0%	0.8623402163225172	1369.0
(Req 3)(Provs 10)(PIs 5)	0.8578	0.0	100.0%	0.8578076525336091	1359.47
(Req 4)(Provs 10)(PIs 5)	0.9269	0.01016	76.67%	0.9324482832160376	1333.73
(Req 5)(Provs 10)(PIs 5)	0.9328	0.0	100.0%	0.9328214971209213	1343.33
(Req 6)(Provs 10)(PIs 5)	0.9808	0.0	100.0%	0.980806142034549	1332.9
(Req 7)(Provs 10)(PIs 5)	0.9616	0.0	100.0%	0.9616122840690979	1350.1
(Req 8)(Provs 10)(PIs 5)	0.9385	0.0	100.0%	0.9385447394296952	1340.7
(Req 1)(Provs 100)(PIs 5)	0.9926	0.0	100.0%	0.9926260704091342	1864.37
(Req 1)(Provs 100)(PIs 5)	0.9936	0.0	100.0%	0.9935653002859867	1818.87
(Req 2)(Provs 100)(PIs 5)	0.9878	1.7E-4	96.67%	0.987810707456979	1822.33
(Req 3)(Provs 100)(PIs 5)	0.9861	0.0	100.0%	0.9861244019138756	1934.6
(Req 4)(Provs 100)(PIs 5)	0.9947	0.0	100.0%	0.9947111727378648	2004.7
(Req 5)(Provs 100)(PIs 5)	0.9943	0.0	100.0%	0.994280266920877	1900.1
(Req 6)(Provs 100)(PIs 5)	0.999	0.0	100.0%	0.9990467111534795	1965.07
(Req 7)(Provs 100)(PIs 5)	0.9971	0.0	100.0%	0.9971401334604385	1919.83
(Req 8)(Provs 100)(PIs 5)	0.9943	0.0	100.0%	0.9942748091603053	1897.47
(Req 1)(Provs 200)(PIs 5)	0.9966	2.4E-4	56.67%	0.9967872441694431	2304.5
(Req 2)(Provs 200)(PIs 5)	0.9935	3.6E-4	40.0%	0.9939227836034319	2407.37
(Req 3)(Provs 200)(PIs 5)	0.9926	2.8E-4	10.0%	0.9930853600381497	2405.33
(Req 4)(Provs 200)(PIs 5)	0.9973	1.3E-4	70.0%	0.9973684462292424	2400.67
